Track URI,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Explicit,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
spotify:track:3vU9V5EzwpsqI2zHbKmHi9,"ELLE VOULAIT","My Eyes Only - Flashback","RnBoi",2026-03-27,145920,80,true,,2026-08-13T16:41:06Z,"r&b francés,rap francés","DOUBLE JEU RECORDS",0.508,0.526,11,-5.108,1,0.282,0.0464,0.00000263,0.108,0.499,83.435,5
spotify:track:4qW3BbQAwZsrnu8a3ZRdyT,"Self Aware","Self Aware","Temper City",2026-02-15,180740,97,false,,2026-08-13T16:41:06Z,"","Temper City under exclusive license to Thirty Knots",0.612,0.643,9,-3.562,0,0.0313,0.169,0,0.0796,0.398,162.007,4
spotify:track:2QfcxxXiORn553zXq7qrFG,"Soleil","Soleil","GIMS",2026-04-03,131563,80,false,,2026-08-13T16:41:06Z,"rap francés,r&b francés,pop francés,pop urbaine","Black Belt",0.798,0.667,5,-7.335,0,0.0541,0.0491,0.00103,0.119,0.75,130.028,4
spotify:track:3kql0qldZ3x5qUxwmUgYGa,"Paris","RESTART","Nono La Grinta",2025-04-25,172259,75,true,,2026-08-13T16:41:06Z,"rap francés","MPR Records",0.831,0.854,5,-5.52,0,0.0967,0.12,0,0.147,0.358,124.003,4
spotify:track:0wLCA75tmsos5ZcVzqHFQ1,"PARISIENNE","LE NORD SE SOUVIENT : L'ODYSSÉE","GIMS;La Mano 1.9",2025-02-20,158859,75,false,,2026-08-13T16:41:06Z,"rap francés,r&b francés,pop francés,pop urbaine","Play Two",0.81,0.567,6,-8.368,1,0.159,0.147,0.0000362,0.204,0.798,122.974,4
spotify:track:6FyIByL10DzsD0xMKsa4hL,"Balek","404","TRIANGLE DES BERMUDES;Aya Nakamura;MC YOSHI;Mauvais djo;Kokosvoice",2026-04-03,177666,77,false,,2026-08-13T16:41:06Z,"shatta,r&b francés,pop urbaine","YPDP",0.806,0.683,1,-6.085,1,0.171,0.0713,0.00000129,0.104,0.877,134.988,4
spotify:track:65lCFhOz5RyYH52JryAf10,"Coco Chanel","La Dame","Meryl;Eva",2025-11-28,130800,76,true,,2026-08-13T16:41:06Z,"shatta,zouk,kompa,dancehall,pop urbaine,r&b francés","Maison Caviar",0.76,0.633,6,-7.337,0,0.0861,0.21,0,0.0928,0.216,99.804,4
spotify:track:34BzcgDQc4mnP8A2umJiu9,"ONE TRACK MIND","ECLESIA","Naïka",2026-02-20,200640,70,false,,2026-08-13T16:41:06Z,"kompa,zouk","Naïka Music",0.714,0.531,7,-8.913,0,0.0638,0.104,0.0000112,0.152,0.653,90.993,4
spotify:track:5zEcbencrcP0p5Z8508vWz,"Talk To You (ft. 54 Ultra)","Withness","ANOTR;54 Ultra",2026-06-12,191076,84,false,,2026-08-13T16:41:06Z,"house","No Art",0.702,0.83,0,-3.499,0,0.0426,0.0172,0.355,0.0567,0.672,131.996,4
spotify:track:7yNf9YjeO5JXUE3JEBgnYc,"Babydoll","Don't Forget About Me, Demos","Dominic Fike",2018-10-16,97960,98,false,,2026-08-13T16:41:06Z,"","Columbia",0.762,0.604,7,-5.296,0,0.11,0.114,0,0.0271,0.847,168.007,4
