Track URI,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Explicit,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
spotify:track:3qQ6WFhcAx6LOH1UHz1c0U,"Hookah","Hookah","Tyga;Young Thug",2014-01-01,202320,65,true,111573307,2017-02-14T16:11:57Z,"rap,rap melódico,trap","Cash Money Records/Motown Records",0.678,0.484,1,-6.647,0,0.43,0.735,0,0.117,0.219,190.04,4
spotify:track:6IA63Wf2Onw1kq9ur1ygFi,"U.N.I.T.Y.","She's A Queen: A Collection Of Greatest Hits","Queen Latifah",2002-01-01,251906,0,false,111573307,2017-02-14T16:12:42Z,"musicales,hip hop de la costa este","Motown",0.659,0.738,4,-4.077,0,0.362,0.00561,0,0.319,0.516,93.796,4
spotify:track:2bQdgtO42TfS37YWupeMrr,"Int'l Players Anthem (I Choose You) (feat. Outkast)","The Essential UGK","UGK;Outkast",2014-03-14,258986,50,true,111573307,2017-02-14T16:13:58Z,"hip hop sureño americano,hip hop old school,hip hop","Jive/Legacy",0.697,0.681,4,-5.084,0,0.219,0.0598,0,0.301,0.82,77.847,4
spotify:track:3hgCGowpiG57RVt7A4vNvM,"Too High (feat. Wicked)","O's Clothes and Kicks","Golden;Wicked",2014-05-27,228093,0,true,111573307,2017-02-14T16:14:31Z,"k-rap,hip hop mexicano,hip hop latino,g-funk","Golden",0.603,0.574,7,-6.53,0,0.165,0.499,0.0000259,0.124,0.167,119.856,4
spotify:track:6pNWsPS93NXjzgjRyCB4fY,"Whine & Kotch - Radio","Whine & Kotch - Single","J Capri;Charly Black",2012-11-13,203495,0,false,111573307,2017-02-14T16:15:30Z,"dancehall,shatta,ragga,soca","Head Concussion",0.715,0.651,9,-5.316,1,0.392,0.0481,0,0.179,0.487,105.187,4
spotify:track:4t8joxPmbYmcnx5eb7SVK3,"Jika","Su Casa (Europe Release)","Mi Casa",2014-08-26,286649,0,false,111573307,2017-02-22T22:29:13Z,"","34 Music",0.87,0.597,1,-9.934,1,0.0783,0.0153,0.0106,0.0629,0.7,123.949,4
spotify:track:22Yq5tkMN8JE7h1Bq3pWHS,"Wreckonize - Remix Vocal","Wreckonize bw Sound Bwoy Bureill","Smif-N-Wessun",1900-01-01,233199,46,false,111573307,2017-02-22T22:29:24Z,"hip hop de la costa este,hip hop old school,boom bap,hip hop","Nervous Records",0.775,0.451,1,-9.164,1,0.0567,0.296,0.00000631,0.123,0.559,92.986,4
spotify:track:6ubNZ5edKBKH3MQKatUY3S,"4Ever (feat. Fabolous)","4 Ever (feat. Fabolous)","Lil' Mo;Fabolous",2003-02-11,222946,51,false,111573307,2017-02-22T22:29:39Z,"","Elektra/EEG",0.683,0.657,6,-10.668,1,0.099,0.0279,0.0000449,0.367,0.764,99.059,4
spotify:track:0S2h1YrmQFfiMfyF4mVuYI,"Bumaye","KINGS soundtrack","The Flexican;Typhoon",2005,235200,0,true,111573307,2017-02-22T22:30:05Z,"nederpop,holandesa","Made in Da Shade",0.869,0.582,5,-5.598,0,0.0891,0.0835,0.00000957,0.0729,0.885,98.039,4
spotify:track:4cufuaqSyHyL6bNXhmw2bK,"It's Nothin' (feat. Donell Lewis)","It's Nothin' (feat. Donell Lewis)","TY;Donell Lewis",2014-07-11,187428,0,true,111573307,2017-02-22T22:30:19Z,"reggae neozelandés","WM New Zealand",0.924,0.637,4,-5.976,0,0.0651,0.0189,0,0.0897,0.571,105.043,4
spotify:track:16bHRxM89ue0TiCKARYbRp,"Sorry Not Sorry","T R A P S O U L","Bryson Tiller",2015-10-02,200756,72,true,111573307,2017-02-22T22:31:18Z,"trap soul,r&b","TrapSoul/RCA Records",0.681,0.608,1,-6.093,1,0.207,0.0477,0,0.225,0.262,97.934,4
spotify:track:20Sp7dNLM3NjIu3TInDqjq,"What Happened To That Boy","Birdman","Baby;Clipse",2002-01-01,258066,53,false,111573307,2017-02-22T22:31:53Z,"hip hop sureño americano","Cash Money",0.764,0.873,2,-6.21,1,0.291,0.0608,0.000363,0.0757,0.719,93.073,4
