Track URI,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Explicit,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
spotify:track:4wupyH8R1AT0Kdz0XFU9XE,"Intro","The Dynasty","JAŸ-Z",2000-10-31,190800,0,true,,2012-10-22T15:52:12Z,"hip hop,hip hop de la costa este,rap","Universal Music Group",0.611,0.667,11,-7.764,0,0.156,0.0000177,0.0201,0.273,0.646,78.131,4
spotify:track:1ANOv63SRuUpI9w347Mgg7,"You Got Me","Things Fall Apart (Explicit Version)","The Roots;Erykah Badu",1999-02-23,259293,0,true,111573307,2012-10-22T15:52:24Z,"jazz rap,hip hop de la costa este,hip hop,neo soul,r&b","Universal Music Ltd.",0.735,0.443,11,-8.09,0,0.278,0.161,0,0.188,0.757,81.031,4
spotify:track:3r9JScgtH2FiAQ9bwThV0U,"Come Over","Shine","Estelle",2008-03-28,221013,0,false,111573307,2012-10-22T15:52:29Z,"","Homeschool/Atlantic",0.683,0.747,8,-3.465,0,0.113,0.0261,0.0000196,0.261,0.722,81.998,4
spotify:track:6TfmfTdT8QMvxNFHsPnKvP,"P.S. (I'm Still Not Over You)","A Girl Like Me","Rihanna",2006-04-10,249906,0,false,111573307,2012-10-22T15:52:31Z,"","Universal Music Group",0.759,0.407,8,-8.427,0,0.0481,0.0803,0,0.104,0.496,88.081,4
spotify:track:4cWY9CzwEqeDYM4Ucaos3m,"If You Leave Me Now (2007 Remastered Version)","Billboard #1s: The '70s","Chicago",2006-08-01,237920,0,false,,2012-10-28T18:36:46Z,"yacht rock,rock suave","Rhino",0.506,0.414,11,-11.028,1,0.0272,0.155,0.000068,0.0893,0.285,104.274,4
spotify:track:7nVzOpFNZVFZtbq3OGJHX9,"Sexual Healing","Songbook","Marvin Gaye",2009-03-05,239800,51,false,,2012-11-03T13:49:01Z,"motown,soul clásico,soul,northern soul,quiet storm","Sony BMG Music UK",0.799,0.602,0,-9.714,0,0.061,0.117,0.000267,0.0658,0.717,94.333,4
spotify:track:6zSe7ZKNjb6Zl5AP78y5QN,"Plenty","Streetsoul","Guru;Erykah Badu",2000-01-01,278600,45,true,,2012-11-13T00:13:36Z,"jazz rap,acid jazz,hip hop de la costa este,neo soul,r&b","Virgin Records",0.804,0.403,8,-6.027,1,0.41,0.161,0.00000201,0.533,0.611,82.646,4
spotify:track:4X0weGmEIbbpUW1hHedPMM,"Funky For You","Like Water For Chocolate","Common;Bilal;Jill Scott",2000-03-28,356000,0,false,,2012-11-13T00:20:52Z,"hip hop,jazz rap,neo soul,quiet storm","Universal Music Ltd.",0.542,0.703,11,-6.64,1,0.521,0.166,0.0000193,0.204,0.712,98.68,4
spotify:track:2y2xj9qRikAIVQt2uUjUlU,"Like It Like That","The Best Of","A Tribe Called Quest",2008-04-01,166880,0,false,,2012-11-13T01:56:31Z,"jazz rap,hip hop de la costa este,hip hop old school,hip hop","Sony BMG Music Entertainment",0.93,0.369,3,-9.326,0,0.178,0.598,0,0.0929,0.703,94.991,4
spotify:track:28fjAxRaD8fEApYEXbfVNl,"Read All About It, Pt. III","Our Version of Events","Emeli Sandé",2012,282506,0,false,,2012-12-04T20:19:32Z,"","Virgin",0.634,0.44,2,-7.186,1,0.025,0.82,0.00000408,0.0927,0.337,98.047,4
spotify:track:6cNajGUxKP53LIg0LzlfQt,"Climax","Looking 4 Myself (Deluxe Version)","USHER",2012-06-08,232906,0,false,111573307,2012-12-13T00:25:14Z,"r&b","RCA Records Label",0.647,0.478,8,-8.837,1,0.0782,0.547,0.0000269,0.156,0.333,135.877,4
spotify:track:6ajyEEzWZbw8ycDcJAN099,"Cupid's Chokehold / Breakfast in America - Radio Mix","Cupid's Chokehold / Breakfast in America","Gym Class Heroes",2007-01-02,237173,55,false,111573307,2013-01-01T18:47:52Z,"","Decaydance/Fueled By Ramen/ATL",0.584,0.681,1,-5.084,0,0.0781,0.495,0,0.289,0.821,79.702,4
spotify:track:27m1soUndRthrAA1ediOXn,"I Heard It Through The Grapevine","I Heard It Through The Grapevine / In The Groove (Stereo)","Marvin Gaye",1969-08-26,195266,1,false,111573307,2013-01-22T01:07:32Z,"motown,soul clásico,soul,northern soul,quiet storm","Universal Music Group",0.729,0.324,8,-13.017,0,0.0393,0.195,0,0.101,0.679,116.855,4
spotify:track:1scwOPRenO71iomcms70Fc,"I Was Made for Lovin' You","Sonic Boom","KISS",2009-09-09,280866,0,false,111573307,2013-01-22T01:12:24Z,"glam rock,glam metal,hard rock,rock,rock clásico","Roadrunner Records",0.656,0.864,3,-5.188,0,0.0399,0.021,0.0000153,0.0917,0.802,125.957,4
spotify:track:2wRXbDpe0Uv0ebgsCSkXHO,"School's Out - Single Version","Another Shot of Old Skool of Rock","Alice Cooper",2009-01-01,208240,0,false,111573307,2013-01-22T01:13:48Z,"glam rock,hard rock,glam metal,protopunk,rock clásico","Universal Music Group International",0.272,0.814,5,-6.645,1,0.0433,0.00166,0.0686,0.481,0.398,134.769,4
spotify:track:0ATxvG3F86ZPIsl09XCubb,"The End - New Stereo Mix Advanced Resolution","The Doors [40th Anniversary Mixes]","The Doors",1967-01-04,699533,0,false,111573307,2013-01-22T01:17:12Z,"rock psicodélico,rock clásico,rock ácido","Rhino/Elektra",0.334,0.213,0,-17.076,1,0.0303,0.0409,0.0000839,0.109,0.0704,106.979,4
